,address,city,latitude,longitude,name,postal_code,review_count,stars,state
43247,2118 Queen St E,Toronto,43.6713061,-79.2948458,Mamma's Pizza,M4E 1E2,9,3.0,ON
43287,7600 Chippewa Rd,Brecksville,41.3189361,-81.6240265,The Courtyard Cafe,44141,98,4.0,OH
43289,"3000 Boulevard René-Lévesque, Suite 100",Verdun,45.466706,-73.541453,Chez Carl,H3E 1T9,12,4.0,QC
43294,3042 Fish Hatchery Rd,Fitchburg,43.0256771,-89.4148895,Little Caesar's Pizza,53713,9,4.0,WI
43323,2300 John Street,Thornhill,43.8231910384,-79.3691685787,Pizzaville,L3T 6G7,5,3.0,ON
43337,"3475 E Flamingo Rd, Ste 100",Las Vegas,36.1149933959,-115.0991731649,Little Caesars Pizza,89121,28,2.5,NV
43352,1840 W Thomas Rd,Phoenix,33.480978,-112.099389,Encanto Oasis,85015,3,3.5,AZ
43383,100 Rue Peel,Montréal,45.4929942,-73.5564327,Industria Pizzeria + Bar,H3C 0L8,33,3.5,QC
43402,841 Brown's Line,Toronto,43.610077,-79.547519,Farm Boy,M8W 3W2,21,4.5,ON
43411,2460 W Warm Springs Rd,Las Vegas,36.0573465,-115.1755301,Home Plate Grill & Bar,89119,112,4.0,NV
43526,7925 Natalie Commons Dr,Denver,35.482997,-80.994676,Pomodoro's Italian American Cafe,28037,54,3.5,NC
43530,3155 W Chandler Blvd,Chandler,33.299271,-111.898257,BJ's Restaurant & Brewhouse,85226,379,3.5,AZ
43544,2128 Rue Jean-Talon E,Montréal,45.550526,-73.604418,Restaurant d'Alma,H2E 1V3,7,3.0,QC
43642,"23425 N 39th Dr, Ste 110",Glendale,33.6993882,-112.1417174,Jojo's Pizza & Family Restaurant,85310,112,4.0,AZ
43665,,Toronto,43.653226,-79.3831843,The Stone Pizza,,10,4.0,ON
43669,"7160 N Durango Dr, Ste 110",Las Vegas,36.2914415057,-115.2871328748,Sammy's Woodfired Pizza and Grill,89149,97,4.0,NV
43689,715 S Mcclintock Dr,Tempe,33.422747,-111.9082,Minder Binder,85281,53,3.5,AZ
43698,"388 Country Hills Boulevard NE, Ste 600",Calgary,51.1545495774,-114.067274343,Boston Pizza,T3K 5J6,24,2.0,AB
43728,1288 S Nellis Blvd,Las Vegas,36.1573631,-115.0620928,Inn Zone,89104,5,3.0,NV
43875,"3050 E. Desert Inn Road, #101",Las Vegas,36.130475168,-115.1093912609,Pizza Hut,89121,37,2.0,NV
43892,2066 Kipling Avenue,Etobicoke,43.714239,-79.5687289,Pizza Hut,M9W 4K3,6,2.5,ON
43901,2600 Ardmore Blvd,Pittsburgh,40.4134701,-79.8458021,Domino's Pizza,15221,24,2.0,PA
43905,"7440 W Cactus Rd, Ste A-15",Peoria,33.5974417,-112.2191979,Original #1 Brothers Pizza,85381,71,4.5,AZ
43931,26104 Great Northern Shop Ctr,North Olmsted,41.4182803,-81.9120543,Chuck E. Cheese's,44070,10,4.0,OH
43932,6650 W Thomas Rd,Phoenix,33.4808122,-112.2028442,Domino's Pizza,85033,6,1.5,AZ
43939,848 Burnhamthorpe Road W,Mississauga,43.5757177468,-79.6554086787,Pizza Hut,L5C 2S3,8,2.5,ON
43971,5982 Bathurst Street,North York,43.7842804058,-79.446793091,Tov-Li,M2R 1Z1,37,3.5,ON
44012,205 East Waterfront Drive,Homestead,40.411517,-79.9146789,Uno Pizzeria & Grill,15120,71,3.0,PA
44021,3473 Hudson Dr,Cuyahoga Falls,41.1633653898,-81.4770837128,Jet's Pizza,44221,11,3.0,OH
44057,1393 Lawrence Avenue W,Toronto,43.7084148,-79.4758842,Pizza Pizza,M6L 1A4,5,3.0,ON
44060,5268 Marlborough Drive NE,Calgary,51.060238,-113.958954,Scotian Style,T2A 5L5,10,4.0,AB
44062,"9435 W Tropicana Ave, Ste 108",Las Vegas,36.0991195,-115.2999582,Pt's Place,89147,18,3.5,NV
44075,3667 Las Vegas Blvd S,Las Vegas,36.109496,-115.172363,Pin-Up Pizza,89109,642,3.5,NV
44090,9637 Ravenna Rd,Twinsburg,41.3111557,-81.4355756,Romeo's Pizza,44087,19,3.5,OH
44091,3220 Wilkinson Blvd,Charlotte,35.2246841,-80.8938117,Little Caesars Pizza,28208,4,2.5,NC
44102,189 Harbord Street,Toronto,43.6616759,-79.4083467,Pizza Gigi,M5S 1H5,66,3.5,ON
44118,"16646 Hawfield Way, Suite 103",Charlotte,35.0226467,-80.8468071,Domino's,28277,3,2.5,NC
44188,7804 N 27th Ave,Phoenix,33.5513424,-112.1169946,Cleopatra Bistro Pizza,85051,13,3.5,AZ
44272,546 Nevada Hwy,Boulder City,35.9773259,-114.8383253,Tony's Pizza,89005,87,3.5,NV
44365,5001 Curry Rd,Pittsburgh,40.3502834,-79.9950533,Pizza Burgh,15236,7,3.0,PA
44500,"34640 N North Valley Pkwy, Ste A3",Phoenix,33.799076,-112.131283,Pizza Hut,85086,13,2.0,AZ
44503,"135 E Erie St, Ste 202",Kent,41.1527249,-81.3575584,Belleria Pizza & Italian Restaurant,44240,39,3.5,OH
44504,2424 University Ave,Madison,43.0723117,-89.4278898,Highland Corner Grill,53726,7,3.5,WI
44529,3631 Rue Notre-Dame O,Montréal,45.4796393,-73.5812361,Rosetta,H4C 1P6,16,4.0,QC
44540,225 N Stephanie St,Henderson,36.0435448,-115.0481534,Bouncy World,89074,243,4.0,NV
44598,1630 Boulevard Saint-Martin O,Laval,45.568031,-73.726468,Mikes,H7S 1M9,3,2.0,QC
44627,1219 Federal St,Pittsburgh,40.4563367,-80.0071993,Pizza Hut,15212,13,1.5,PA
44662,14740 N Northsight Blvd,Scottsdale,33.6194863,-111.8984525,Fired Pie,85260,191,4.5,AZ
44717,360 Cleveland St,Elyria,41.3747225,-82.0874093,Sambino's Pizza,44035,12,4.0,OH
44824,200 S Market St,Monticello,40.0248672,-88.5740648,Filippo's Pizza & Italian Food,61856,14,4.0,IL
44913,"13856 W Waddell, Ste 104",Surprise,33.6104136606,-112.3580958246,Rosatis Pizza,85379,58,3.0,AZ
44921,21 West Main St,Mesa,33.4148224,-111.832304,Myke's Pizza,85201,9,5.0,AZ
44932,1852 Columbus Rd,Cleveland,41.4892123,-81.7008022,Sainato's at Rivergate,44113,79,4.0,OH
44954,3240 Arville St,Las Vegas,36.130808,-115.198918,Moon Doggies,89102,133,4.0,NV
44965,"3883 Highway 7, Unit 6",Woodbridge,43.7879906105,-79.5519536484,Gran Gusto Ristorante,L4L 6B9,17,4.5,ON
44969,259 Queen Street W,Toronto,43.6501893,-79.3890512,90 Second Pizzeria,M5V 1Z4,6,3.5,ON
44982,7657 Boulevard Décarie,Montréal,45.4963564,-73.6556237,Otago,H4P 2H2,6,2.0,QC
45019,187 Chess St,New Eagle,40.2081828,-79.9491365,Pizza Station,15067,7,3.5,PA
45025,5476 Steubenville Pike,Robinson Twp.,40.4502266,-80.1261475,Juliano's Restaurant & Pizzeria,15136,114,4.5,PA
45038,570 Kingston Road,Pickering,43.816917,-79.119204,Little Caesars,L1V 1A6,6,4.0,ON
45086,665 Rue 1Re,Saint-Jean-sur-Richelieu,45.3060886898,-73.2419028645,Restaurant Les Glaces,J2X 3B9,3,2.5,QC
45186,450 Promenade du Centropolis,Laval,45.56071,-73.745351,Boston Pizza,H7T 3C2,5,3.0,QC
45228,3602 E Thomas Rd,Phoenix,33.480713,-112.0038326,Pizza Hut,85018,44,2.0,AZ
45231,"18185 N 83rd Ave, Ste 113",Glendale,33.6474468,-112.2364227,Red Devil Bistro,85308,42,3.5,AZ
45254,373 Vanadium Rd,Pittsburgh,40.369034,-80.0851376,Nobby's Pizzeria,15243,19,4.0,PA
45354,5980 Churchill Meadows Boulevard,Mississauga,43.5580087,-79.7561382,JP Pizzeria,L5M 7M5,61,4.0,ON
45358,5870 Ridge Rd,Parma,41.402938,-81.7349979,Sittoo's Pita & Salads,44129,159,4.5,OH
45364,6050 Sky Pointe Dr,Las Vegas,36.271474,-115.2606133,Town Center Lounge,89130,17,3.0,NV
45446,111 Queen Street S,Mississauga,43.5840953,-79.7167849,Brick House Pizza Co.,L5M 1K7,15,4.0,ON
45449,4 Market Sq,Pittsburgh,40.4400655,-80.0025144,La Gondola Pizzeria & Restaurant,15222,54,4.0,PA
45479,1256 Evergreen Ave,Pittsburgh,40.4949342,-79.9758404,DeMore's Pizzeria,15209,29,4.0,PA
45486,2547 Yonge street,Toronto,43.7132532,-79.3994004,Classico Louie's Pizzeria,M4P 2H9,41,3.5,ON
45583,3020 West Thomas Rd,Phoenix,33.480764822,-112.125515894,Kings Subs,85009,16,4.0,AZ
45601,798 Danforth Avenue,Toronto,43.6797379,-79.3416014,Magic Oven,M4J 1L6,38,3.0,ON
45682,6815-6915 N 19th Ave,Phoenix,33.5373068034,-112.0991435274,Pizza Patron,85015,5,4.0,AZ
45766,1090 Bloor Street W,Toronto,43.6602798,-79.4339344,Roma1090,M6H,31,3.5,ON
45828,6310 Engle Rd,Brook Park,41.3943528,-81.8238199,Pasta Lears,44142,27,3.5,OH
45878,"5830 W Thunderbird Rd, Ste B-9",Glendale,33.6120458323,-112.1835014714,Papa Murphys Take 'n' Bake Pizza,85306,7,4.5,AZ
46003,8389 Mayfield Rd,Chesterland,41.5213185837,-81.3428789214,Danny Boy's- Chesterland,44026,43,3.5,OH
46015,580 E Windmill,Las Vegas,36.0432633089,-115.1502759755,Rocco's Ny Pizza & Pasta,89123,181,4.0,NV
46017,3650 Langstaff Road,Woodbridge,43.8087627725,-79.5487770259,Gelato Gelato,L4L 9A8,22,3.5,ON
46023,"7333 W Thomas Rd, Ste 64",Phoenix,33.479365,-112.218571,Grandpa's Pizza,85033,34,3.5,AZ
46027,618 17th Avenue SW,Calgary,51.0379656571,-114.0754469624,UNA Pizza + Wine,T2S 0B4,304,4.0,AB
46032,"2 Richard Way SW, Unit 2",Calgary,51.0061758417,-114.1298984212,Spot On Kitchen & Bar,T3E 7M9,34,4.0,AB
46072,5331 Center Rd,Brunswick Hills,41.237826,-81.8787351,Barley Jacks Pizza,44212,28,4.0,OH
46074,329 Mt Lebanon Blvd,Castle Shannon,40.3695615,-80.0348002,Nick's Pizza,15234,14,3.5,PA
46131,45 E Pike St,Canonsburg,40.2593846092,-80.1855987037,McGrogans Tap Room,15317,3,3.5,WA
46211,"1635 E Baseline Rd, Ste 105",Phoenix,33.3771752,-112.045629,Hungry Howie's Pizza,85024,18,2.0,AZ
46234,26261 Lorain Rd,North Olmsted,41.4193798011,-81.9135584489,pizzaBOGO,44070,16,3.5,OH
46280,"20581 N Hayden Rd, Ste 115",Scottsdale,33.6713104605,-111.9060049182,Local Bistro,85255,478,4.0,AZ
46381,40 N 1st St,Phoenix,33.449228,-112.072853,Hanny's,85004,812,3.5,AZ
46490,200 Children's Way,Pittsburgh,40.451505,-80.006028,Michigan & Trumbull,15212,49,4.5,PA
46505,"707 Fremont St, Ste 2310, Container Park",Las Vegas,36.167905,-115.138446,Stoned N Baked,89101,26,4.0,NV
46510,7012 E Hampton Ave,Mesa,33.3922836252,-111.6798816074,Chuck E Cheese's,85209,51,2.5,AZ
46561,3329 E Bell Rd,Phoenix,33.6400807,-112.0101894,Domino's Pizza,85032,35,2.5,AZ
46585,796 College Street,Toronto,43.6547659,-79.4213507,Pizzaville,M6G 1C6,9,3.5,ON
46594,12 Amelia Street,Toronto,43.6675261,-79.3686722,F'Amelia,M4X 1E1,104,3.5,ON
46628,741 Fifth Ave,Pittsburgh,40.4389127508,-79.993993789,Pizza Bosa,15219,26,3.0,PA
46806,23018 Emery Rd,Warrensville Heights,41.434791,-81.516268,Teresa's Pizza,44122,4,2.0,OH
46815,"1219 E Glendale Ave, Ste 14",Phoenix,33.5378713137,-112.0551609993,Spinato's Pizza,85020,159,4.0,AZ
46846,641 North Ave,Millvale,40.4867289,-79.973769,Franks Pizza & Chicken,15209,30,4.5,PA
46868,"5555 E Bell Rd, Ste 14",Scottsdale,33.6400518,-111.9605718,TJ's Pizza & Wings,85254,136,4.0,AZ
46892,3228 N Davidson St,Charlotte,35.2473787,-80.8046111,Revolution Ale House,28205,226,3.5,NC
46923,2 Orchard Heights Blvd,Aurora,44.0090294,-79.4722342,Shoeless Joe's Sports Grill - Aurora,L4G 3W3,17,3.5,ON
46993,10045 Hurontario Street,Brampton,43.7071105,-79.7874934,Pizza Nova,L7A 1E7,10,4.5,ON
47085,"604 E Main St, Unit 6",Waunakee,43.19139,-89.446031,Zoe's Pizzeria,53597,27,3.5,WI
47119,"8275 W Lake Pleasant Pkwy, Ste 101",Peoria,33.6708151372,-112.2403586572,Fabio On Fire,85382,292,4.5,AZ
47122,7925 Natalie Commons Dr,Denver,35.482756,-80.995372,Cessie's Brooklyn Pizza & Pasta,28037,21,3.0,NC
47146,1275 Chemin Dunkirk,Mont-Royal,45.5163,-73.6434214,Pizzaiolle Mont-Royal,H3R 3L3,13,4.0,QC
47150,8504 Park Rd,Charlotte,35.1171964546,-80.857392698,Wolfman Pizza - Charlotte,28210,53,4.5,NC
47260,3717 Las Vegas Blvd S,Las Vegas,36.109068,-115.172557,Bonnano's,89109,141,4.0,NV
47269,4092 Gibsonia Rd,Gibsonia,40.635227,-79.941166,Adrian's Pizza and Six Packs,15044,12,3.0,PA
47337,3306-B N Davidson St,Charlotte,35.2477994,-80.8040482,Salud Beer Shop,28205,93,5.0,NC
47369,2104 E Carson St,Pittsburgh,40.4282783,-79.9760162,Stagioni,15203,128,4.0,PA
47390,"6455 MacLeod Trail SW, Saks Fifth Avenue, CF Chinook Centre",Calgary,50.9978823,-114.0740046,Buffo Ristorante,T2H 0K8,11,3.5,AB
47552,1360 Boulevard Sunnybrooke,Dollard-Des-Ormeaux,45.490834,-73.777091,Pizza Spanos,H9B 2W5,3,3.5,QC
47571,644 Sheppard Avenue W,North York,43.7554125,-79.4391678,Pizza Pizza,M3H 2S1,3,2.0,ON
47593,3828 N Scottsdale Rd,Scottsdale,33.4925198949,-111.9264813513,Buca di Beppo Italian Restaurant,85251,243,3.0,AZ
47610,530 W Broadway,Tempe,33.4077021,-111.9475535,Boulders On Broadway,85282,443,4.0,AZ
47632,1094 Yonge Street,Toronto,43.6783506,-79.3901113,Caffe Doria,M4W 2L6,24,3.0,ON
47682,7415 W Thomas Rd,Phoenix,33.4797165824,-112.2193210438,Long Wongs,85033,65,1.5,AZ
47726,2218 East Williams Field Rd,Gilbert,33.3088069,-111.7426997,1000 Degrees Neapolitan Pizzeria,85295,32,3.5,AZ
47816,5135 N Dysart Rd,Litchfield Park,33.5109880487,-112.3403992603,Barro's Pizza,85340,80,4.0,AZ
47833,21939 Lake Shore Blvd,Euclid,41.609539,-81.527892,Beach Club Bistro,44123,79,4.0,OH
47867,"10659 Grand Ave, A12, A 12",Sun City,33.6009748,-112.287967,Papa Murphy's,85351,7,4.0,AZ
47870,5472 Avenue Westminster,Cote Saint-Luc,45.458775362,-73.6611250955,Chicago Pizza,H4X 2A5,5,3.0,QC
47874,140 E Central Ave,Mount Holly,35.29668,-81.014259,Papa Sammy's Pizza,28120,54,4.5,NC
47885,2434 E Baseline Rd #103,Phoenix,33.3784758,-112.0286808,Little Caesars Pizza,85042,8,1.5,AZ
47910,"7607 E McDowell Rd, Ste 101",Scottsdale,33.4651928,-111.9165925,Peter Piper Pizza,85257,25,3.5,AZ
47959,7908 E Chaparral Rd,Scottsdale,33.5105145,-111.9111238,Domino's Pizza,85250,36,3.0,AZ
47987,"3786 S Las Vegas Blvd, The Park",Las Vegas,36.103232,-115.175263,California Pizza Kitchen at The Park,89109,113,4.0,NV
48059,412 Perry Hwy,Pittsburgh,40.518468,-80.0316117,DiPietro's,15229,48,3.5,PA
48082,1780 N Buffalo Dr,Las Vegas,36.1915274,-115.2594518,Beach St. Pizza,89128,58,3.0,NV
48107,"890 N 54th St, Ste A2",Chandler,33.317422,-111.968815,Pizza Five85,85226,21,3.5,AZ
48111,3 Station Sq,Pittsburgh,40.4335555862,-80.0043149292,Buca di Beppo Italian Restaurant,15219,144,2.5,PA
48140,"4545 E Mckellips Rd, Ste 103",Mesa,33.451236,-111.73215,Milano's Pizzeria,85215,102,3.5,AZ
48150,15024 N Scottsdale Rd,Scottsdale,33.6239936936,-111.9287472606,North Italia,85254,732,4.0,AZ
48260,1204 Edmonton Trail NE,Calgary,51.062549,-114.055383,Bonasera Pizza Restaurant & Lounge,T2E 3K5,6,4.0,AB
48266,14523 Madison Ave,Lakewood,41.4769739,-81.7968365,Players On Madison,44107,79,3.5,OH
48340,5025 S Fort Apache Rd,Las Vegas,36.0979679,-115.2977961,East West Pizzeria,89148,153,4.0,NV
48458,36816 Detroit Rd,Avon,41.4535031,-82.0330224,Whistlers Kitchen & Bar Wood-Fired,44011,52,4.0,OH
48498,4601 Library Rd,Bethel Park,40.348577,-80.0233329,Binali Pizza,15102,3,4.5,PA
48507,1475 W Elliot Rd,Tempe,33.348618,-111.962625,Oregano's Pizza Bistro,85284,348,4.0,AZ
48527,"1570 W Horizon Ridge, Ste 160",Henderson,36.0172756313,-115.0554407761,Fat Boy,89012,240,4.5,NV
48538,150 W Main St,Mesa,33.4154149,-111.8359217,Desert Eagle Brewing Company,85201,143,3.5,AZ
48547,3080 Avenue des Grandes Tourelles,Boisbriand,45.6264131912,-73.8491710906,Pizzeria No 900,J7H 1M9,4,3.5,QC
48585,"6530 N Buffalo Dr, Ste 130",Las Vegas,36.2807229,-115.2653063,LaBella's Pizzeria,89131,66,4.0,NV
48624,14707 Bannister Road SE,Calgary,50.924014,-114.072758,Sammy's,T2X 1Z1,23,4.0,AB
48703,"2555 Victoria Park Avenue, Unit 19",Toronto,43.7725733,-79.3218593,Pizza La Rosa,M1T 1A3,67,4.0,ON
48815,538 Superior Ave,Cleveland,41.5010667,-81.6902877,Guys Pizza Co,44114,103,3.0,OH
48822,5839 Forbes Ave,Pittsburgh,40.4382722,-79.9213674,Pizza Bellino,15217,76,3.0,PA
48830,Montelagio Village,Henderson,36.1021220102,-114.9304261536,Pizza Mania,89011,7,1.5,NV
48994,2020 32 Avenue NE,Calgary,51.0819561,-114.0099715,Coco Brooks - Airways Industrial Park,T2E 6T4,30,4.0,AB
49166,532 E Sahara Ave,Las Vegas,36.144124,-115.147701,Pt's Place,89104,50,3.5,NV
49190,3223 The Plaza Rd,Charlotte,35.2409631,-80.797204,Domino's,28213,26,2.5,NC
49201,44 Champlain St,Rouses Point,44.9832840757,-73.3683259164,Angelo's Pizza & Grill,12979,17,3.0,NY
49217,6932 Hillside Rd,Independence,41.368828,-81.6384334,Angies Pizza,44131,34,4.0,OH
49221,1413 S Water St,Kent,41.1407614,-81.3564795,Domino's Pizza,44240,6,2.0,OH
49238,3007 Sheppard Avenue E,Toronto,43.7764067,-79.3181349,Pizza Hot Wings,M1T 3J5,3,3.5,ON
49244,2404 State Rd,Cuyahoga Falls,41.1394444,-81.508925,Hungry Howie's Pizza,44223,9,1.0,OH
49344,5950 Avenue de Monkland,Montréal,45.4716669,-73.6261827,Bacaro Pizzeria Urbaine,H4A 1G8,13,2.5,QC
49373,5161 Avenue Papineau,Montréal,45.5361619,-73.5812604,Bella Pizza,H2H 1W1,9,2.5,QC
49515,1614 Queen Street E,Toronto,43.6665095828,-79.3164825439,Pizza Nova,M4L 1G4,3,2.5,ON
49519,339 College Street,Toronto,43.6571629,-79.402669,Planet Pizza,M5T 1S2,15,2.0,ON
49520,"3635 S Las Vegas Blvd, Ste 103",Las Vegas,36.1143130753,-115.1724348439,Pisa Pizza,89109,65,4.0,NV
49522,5417 Monona Dr,Monona,43.0601787,-89.3267065,Pizza Oven,53716,31,3.0,WI
49559,516 Cleveland St,Elyria,41.3761345,-82.0821944,Loco Pie Pizza,44035,10,4.5,OH
49608,10 Rue Bernard O,Montréal,45.527045,-73.602284,Royal Sous-Marins,H2T 2J7,10,3.5,QC
49626,"20715 N Pima Rd, Ste F115",Scottsdale,33.6741553034,-111.8878541979,Grimaldi's Pizzeria,85255,238,3.5,AZ
49631,1038 N Ct St,Medina,41.154709,-81.8620922,Johnny Malloy's,44256,4,2.0,OH
49691,"9635 South Bermuda Rd, Ste 140",Las Vegas,36.014137,-115.15498,Marco's Pizza,89123,64,4.0,NV
49694,7570 Norman Rockwell Lane,Las Vegas,36.2984572,-115.2800079,Streets of New York,89131,315,3.0,NV
49744,5636 Glen Erin Drive,Mississauga,43.5652182,-79.7296761,Pizzaville,L5M 6B1,3,3.5,ON
49771,17615 Detroit Rd,Lakewood,41.48473,-81.819099,Nunzio's Pizzeria,44107,44,3.0,OH
49837,"7575 S Rainbow Blvd, Ste 104",Las Vegas,36.050869,-115.2441452,Brothers Pizza,89139,111,4.5,NV
49844,609 Queen Street W,Toronto,43.6473208,-79.4023734,San Francesco Foods - Queen,M5V 2B7,38,3.5,ON
49890,711 E. Broadway,Tempe,33.4071933,-111.927283,Little Caesars Pizza,85282,27,2.5,AZ
49904,"4425 Stewart St, Ste 107",Las Vegas,36.1670439,-115.0801061,Fat Boy,89110,288,4.5,NV
49967,7425 York Rd,Cleveland,41.3633219,-81.7591208,Marsella's Pizza,44130,11,4.0,OH
50038,5780 W Flamingo Rd,Las Vegas,36.1150515442,-115.2202835693,Nora's Italian Cuisine,89103,1506,4.0,NV
50058,4669 E Cactus Rd,Phoenix,33.5973156,-111.9815688,Picazzo's Healthy Italian Kitchen,85032,256,4.0,AZ
50062,1288 S Nellis Blvd,Las Vegas,36.1573631,-115.0620928,Pizzarelli,89104,4,3.0,NV
50065,922 E Apache Blvd,Tempe,33.4153899,-111.9251413,Sal's Pizza,85281,62,3.5,AZ
50100,401 Bloor Street E,Toronto,43.6721292,-79.3774052,Sfizio Pizzeria & Wine Bar,M4W 1H7,35,4.0,ON
50203,"3377 S Las Vegas Blvd, Ste 2410",Las Vegas,36.122676,-115.168935,Mercato Della Pescheria,89109,339,4.0,NV
50212,916 1st Avenue NE,Calgary,51.0532783,-114.0417156,LDV Pizza Bar,T2E 0C5,35,4.0,AB
50280,1661 Boulevard de l'Avenir,Laval,45.566349,-73.726872,Kitchen 73,H7S 2N5,42,3.5,QC
50338,305 7th Ave,Pittsburgh,40.4077836,-80.0930463,Monte Cello's Downtown,15222,9,3.0,PA
50345,510 Rue main,Hudson,45.4601514,-74.1443631,Viviry Restaurant,J0P 1H0,5,3.0,QC
50526,9255 Woodbine Avenue,Markham,43.8694259,-79.3614299,Pizza Pizza,L6C 1Y9,4,3.0,ON
50566,15631 Puritas Ave,Cleveland,41.4333809,-81.8066364,Upper Crust Pizza - Cleveland,44135,27,2.5,OH
50593,1176 W Main St,Kent,41.1514692,-81.384636,Guido's Original Pizza & Catering,44240,14,4.0,OH
50594,7 Heritage Gate SE,Calgary,50.9874608354,-114.0454114165,Boston Pizza,T2E 4Y7,15,3.0,AB
50624,21919 Center Ridge Rd,Rocky River,41.4587139,-81.8622943,The Woods Restaurant & Lounge,44116,51,3.5,OH
50648,"3700 Midland Avenue, Unit 110",Scarborough,43.8148423,-79.2923535,Pizza Hut,M1V 4V3,8,2.0,ON
50660,6989 N Hayden Rd,Scottsdale,33.5379841,-111.9063244,Benvenuti Ristorante & Pizzeria,85250,28,4.5,AZ
50727,3719 17 Avenue SE,Calgary,51.0376022431,-113.9804206882,Fritou Chicken and Pizza Forest Lawn,T2A 0S1,5,3.0,AB
50731,1665 E Main St,Kent,41.155117,-81.3338391,East of Chicago Pizza,44240,3,3.5,OH
51032,1821 Main St,Cross Plains,43.1140164634,-89.6505199,Hooty's Bar & Grill,53528,3,4.5,WI
51042,31 Queen Street N,Bolton,43.8800698887,-79.7388339043,Baffo's Pizza,L7E 1C1,9,3.0,ON
51075,420 N Highland Ave,Pittsburgh,40.4652748,-79.9221357,Vento's Pizza,15206,21,3.5,PA
51117,1610 14 Street SW,Calgary,51.0381696,-114.0945048,Matrioshka Russian Delicatessen,T3C 1E2,6,3.5,AB
51118,1330 15 Avenue SW,Calgary,51.0396737,-114.0935223,Pizza 73,T3C 0X7,8,1.0,AB
51177,1650 West Market St,Akron,41.109026,-81.5686935,East of Chicago Pizza,44313,9,3.0,OH
51203,13715 Madison Ave,Lakewood,41.4769930169,-81.7882587118,Angelo's Pizza,44107,520,4.0,OH
51208,"4825 W Flamingo Rd, Ste 1",Las Vegas,36.114613,-115.206794,Paisanos Pizza,89103,8,1.5,NV
51276,321 Roncesvalles Ave,Toronto,43.6487056,-79.4498592,Pizzeria Defina,M6R 2M6,116,4.0,ON
51327,1518 Mt Nebo Rd,Sewickley,40.5528914,-80.1058583,Goodfellas Deli & Drafthouse,15143,62,4.5,PA
51344,3850 S Las Vegas Blvd,Las Vegas,36.0990357434,-115.1748771965,Pizza Hut,89109,13,2.5,NV
51398,103 Capital Ave,Pittsburgh,40.405245,-80.018538,Fiori's Pizzaria,15226,297,4.5,PA
51400,392 John Street,Thornhill,43.8206872,-79.3883096,Pizza Hut,L3T 5W6,12,1.5,ON
51449,58 Marine Parade Drive,Etobicoke,43.6276596,-79.47698,Eden Trattoria,M8V 4G1,111,3.5,ON
51484,5057 E McKellips Rd,Mesa,33.4513012,-111.7206024,Venezia's New York Style Pizzeria,85205,224,4.0,AZ
51594,"7828 Rea Rd, Ste F",Charlotte,35.0607983043,-80.8172035334,TRUE Crafted Pizza,28277,231,4.0,NC
51618,"10447 Yonge Street, Unit 3",Richmond Hill,43.882507,-79.438939,That's Italian Ristorante,L4C 3C2,64,4.0,ON
51633,"4550 E Bell Rd, Ste 192",Phoenix,33.6416092,-111.9834803,Little Caesars,85032,10,3.0,AZ
51685,7592 Chardon Rd,Kirtland,41.5835045333,-81.3712793301,Tavern Six,44094,59,3.5,OH
51773,15089 Snow Rd,Cleveland,41.403411,-81.803236,Kicker's Pizza & More,44142,9,3.0,OH
51799,9732 W Maule Ave,Las Vegas,36.0635905,-115.3055663,Pt's Gold,89148,4,5.0,NV
51855,1020 Islington Ave,Etobicoke,43.6313713,-79.519355,Artisano Bakery,M8Z 6A4,62,3.5,ON
51921,200 County Ct Blvd,Brampton,43.6590881,-79.721787,Pomodoro Italian Kitchen,L6W 4K7,24,3.5,ON
51927,5474 Campbells Run Rd,Pittsburgh,40.446206378,-80.1580204837,Joe & Pie Cafe Pizzeria,15205,16,3.5,PA
51942,"The Forum Shops At Caesars, 3500 Las Vegas Blvd S, Ste G1",Las Vegas,36.118831,-115.175638,Spago by Wolfgang Puck,89109,1070,4.0,NV
52014,16813 Madison Ave,Lakewood,41.477032,-81.814424,Tommy's Pizza & Chicken,44107,9,3.0,OH
52079,829 S Rural Rd,Tempe,33.4212807328,-111.9258832846,Gus's New York Pizza,85281,188,2.5,AZ
52092,4130 N 19th Ave,Phoenix,33.496074,-112.1003113,My Mother's Restaurant,85015,215,4.0,AZ
52127,11108 N Frank Lloyd Wright Blvd,Scottsdale,33.586656565,-111.8364501501,Spinato's Pizzeria,85259,284,4.0,AZ
52184,15323 Pearl Rd,Strongsville,41.304784,-81.833829,Johnny Malloy's,44136,6,3.0,OH
52199,1155 E Twain Ave,Las Vegas,36.1209019,-115.138783,Little Caesars Pizza,89169,17,2.0,NV
52225,4145 N 83Rd,Phoenix,33.4954215852,-112.2357978434,Little Caesars Pizza,85033,4,2.0,AZ
52230,924 S Main St,Kannapolis,35.4824353232,-80.6271503493,Main Street Pizza,28081,36,3.0,NC
52244,408 W Juanita Ave,Mesa,33.382765,-111.8405779,Schlotzsky's,85210,64,3.0,AZ
52271,1707 Sardis Rd N,Charlotte,35.1408179,-80.7380644,Hungry Howie's Pizza,28270,18,3.0,NC
52281,3720 S Las Vegas Blvd,Las Vegas,36.107676716,-115.17506169,Cucina by Wolfgang Puck,89158,921,4.0,NV
52321,"7000 N 16th, Ste 124",Phoenix,33.538927,-112.048079,Jimmy John's,85020,26,2.5,AZ
